,filename,true_label,pred_label,correct?
12453,88857.jpg,cedrus_deodara,cedrus_deodara,True
12454,20259.jpg,cercis_canadensis,cercis_canadensis,True
12455,86196.jpg,pinus_taeda,pinus_bungeana,False
12456,61778.jpg,acer_rubrum,acer_rubrum,True
12457,33603.jpg,malus_angustifolia,malus_angustifolia,True
12458,13212.jpg,prunus_yedoensis,prunus_yedoensis,True
12459,22124.jpg,chionanthus_virginicus,chionanthus_virginicus,True
12460,66175.jpg,liriodendron_tulipifera,liriodendron_tulipifera,True
12461,2759.jpg,ilex_opaca,ilex_opaca,True
12462,35268.jpg,crataegus_viridis,crataegus_viridis,True
12463,33997.jpg,pinus_pungens,pinus_koraiensis,False
12464,29122.jpg,quercus_coccinea,quercus_coccinea,True
12465,18069.jpg,carya_cordiformis,carya_cordiformis,True
12466,62686.jpg,carya_ovata,carya_ovata,True
12467,9320.jpg,morus_rubra,betula_jacqemontii,False
12468,64833.jpg,maclura_pomifera,maclura_pomifera,True
12469,14715.jpg,prunus_serotina,prunus_serotina,True
12470,69240.jpg,carya_glabra,carya_glabra,True
12471,36595.jpg,cercidiphyllum_japonicum,tilia_tomentosa,False
12472,41509.jpg,magnolia_tripetala,magnolia_stellata,False
12473,36060.jpg,cercis_canadensis,cercis_canadensis,True
12474,10554.jpg,acer_rubrum,acer_rubrum,True
12475,60070.jpg,pinus_resinosa,pinus_resinosa,True
12476,46056.jpg,nyssa_sylvatica,nyssa_sylvatica,True
12477,7168.jpg,quercus_montana,quercus_montana,True
12478,48281.jpg,eucommia_ulmoides,eucommia_ulmoides,True
12479,53934.jpg,platanus_occidentalis,platanus_occidentalis,True
12480,91548.jpg,populus_tremuloides,populus_tremuloides,True
12481,69209.jpg,acer_saccharum,acer_saccharum,True
12482,76525.jpg,pinus_virginiana,pinus_resinosa,False
12483,62563.jpg,toona_sinensis,toona_sinensis,True
12484,81703.jpg,larix_decidua,larix_decidua,True
12485,82473.jpg,populus_tremuloides,populus_tremuloides,True
12486,36268.jpg,acer_saccharum,acer_saccharum,True
12487,7096.jpg,quercus_stellata,quercus_stellata,True
12488,80931.jpg,ulmus_parvifolia,ulmus_parvifolia,True
12489,15631.jpg,ulmus_pumila,ulmus_pumila,True
12490,43821.jpg,acer_griseum,acer_negundo,False
12491,49480.jpg,acer_rubrum,acer_rubrum,True
12492,14241.jpg,prunus_pensylvanica,prunus_pensylvanica,True
12493,15209.jpg,fraxinus_pennsylvanica,fraxinus_pennsylvanica,True
12494,32763.jpg,betula_lenta,betula_lenta,True
12495,58283.jpg,magnolia_grandiflora,quercus_nigra,False
12496,35618.jpg,ulmus_americana,ulmus_americana,True
12497,16928.jpg,pinus_flexilis,pinus_flexilis,True
12498,65481.jpg,betula_jacqemontii,betula_jacqemontii,True
12499,93973.jpg,ulmus_americana,ulmus_americana,True
12500,40157.jpg,pinus_densiflora,pinus_bungeana,False
12501,27684.jpg,magnolia_grandiflora,magnolia_grandiflora,True
12502,9855.jpg,catalpa_bignonioides,catalpa_bignonioides,True
12503,33883.jpg,juglans_nigra,fraxinus_nigra,False
12504,77849.jpg,prunus_subhirtella,prunus_virginiana,False
12505,73157.jpg,malus_hupehensis,malus_hupehensis,True
12506,36816.jpg,ostrya_virginiana,ostrya_virginiana,True
12507,67322.jpg,prunus_serotina,prunus_serotina,True
12508,58891.jpg,aesculus_glabra,aesculus_glabra,True
12509,41941.jpg,salix_babylonica,salix_babylonica,True
12510,71207.jpg,crataegus_laevigata,crataegus_laevigata,True
12511,26963.jpg,magnolia_stellata,magnolia_stellata,True
12512,43815.jpg,metasequoia_glyptostroboides,metasequoia_glyptostroboides,True
12513,84539.jpg,ulmus_glabra,ulmus_glabra,True
12514,24403.jpg,acer_palmatum,acer_palmatum,True
12515,79834.jpg,koelreuteria_paniculata,koelreuteria_paniculata,True
12516,83679.jpg,catalpa_speciosa,catalpa_speciosa,True
12517,56457.jpg,crataegus_viridis,crataegus_viridis,True
12518,66433.jpg,quercus_bicolor,quercus_bicolor,True
12519,32628.jpg,pyrus_calleryana,pyrus_calleryana,True
12520,11808.jpg,cedrus_atlantica,tsuga_canadensis,False
12521,29676.jpg,acer_pensylvanicum,acer_pensylvanicum,True
12522,83343.jpg,quercus_bicolor,quercus_bicolor,True
12523,30757.jpg,prunus_virginiana,prunus_virginiana,True
12524,21143.jpg,prunus_sargentii,prunus_sargentii,True
12525,15759.jpg,maclura_pomifera,maclura_pomifera,True
12526,66008.jpg,stewartia_pseudocamellia,stewartia_pseudocamellia,True
12527,30203.jpg,pinus_densiflora,pinus_densiflora,True
12528,9898.jpg,diospyros_virginiana,diospyros_virginiana,True
12529,39318.jpg,malus_coronaria,malus_coronaria,True
12530,11019.jpg,pinus_parviflora,pinus_parviflora,True
12531,13336.jpg,malus_hupehensis,malus_hupehensis,True
12532,59295.jpg,diospyros_virginiana,diospyros_virginiana,True
12533,15323.jpg,diospyros_virginiana,diospyros_virginiana,True
12534,47591.jpg,chamaecyparis_thyoides,chamaecyparis_thyoides,True
12535,63713.jpg,acer_rubrum,acer_rubrum,True
12536,86816.jpg,pinus_thunbergii,pinus_thunbergii,True
12537,63413.jpg,platanus_acerifolia,platanus_acerifolia,True
12538,83591.jpg,metasequoia_glyptostroboides,metasequoia_glyptostroboides,True
12539,6148.jpg,nyssa_sylvatica,nyssa_sylvatica,True
12540,71042.jpg,quercus_marilandica,quercus_marilandica,True
12541,79925.jpg,acer_pseudoplatanus,acer_pseudoplatanus,True
12542,60259.jpg,acer_palmatum,acer_palmatum,True
12543,79240.jpg,carya_tomentosa,carya_tomentosa,True
12544,31987.jpg,prunus_subhirtella,prunus_subhirtella,True
12545,58017.jpg,amelanchier_arborea,amelanchier_arborea,True
12546,23850.jpg,ulmus_parvifolia,crataegus_pruinosa,False
12547,11847.jpg,betula_jacqemontii,betula_jacqemontii,True
12548,24150.jpg,betula_alleghaniensis,betula_alleghaniensis,True
12549,32937.jpg,magnolia_grandiflora,magnolia_grandiflora,True
12550,9041.jpg,populus_grandidentata,platanus_occidentalis,False
12551,14857.jpg,cladrastis_lutea,cladrastis_lutea,True
12552,14421.jpg,koelreuteria_paniculata,koelreuteria_paniculata,True
12553,30519.jpg,prunus_subhirtella,prunus_subhirtella,True
12554,88477.jpg,zelkova_serrata,zelkova_serrata,True
12555,80383.jpg,quercus_montana,ilex_opaca,False
12556,9379.jpg,magnolia_denudata,magnolia_denudata,True
12557,3960.jpg,pinus_bungeana,pinus_bungeana,True
12558,72161.jpg,chionanthus_virginicus,chionanthus_virginicus,True
12559,65225.jpg,aesculus_pavi,aesculus_pavi,True
12560,10717.jpg,chionanthus_retusus,chionanthus_retusus,True
12561,48963.jpg,malus_floribunda,malus_floribunda,True
12562,35556.jpg,pinus_sylvestris,pinus_pungens,False
12563,61637.jpg,fagus_grandifolia,fagus_grandifolia,True
12564,60470.jpg,prunus_virginiana,prunus_virginiana,True
12565,56146.jpg,ulmus_pumila,ulmus_pumila,True
12566,38452.jpg,salix_nigra,salix_nigra,True
12567,51901.jpg,diospyros_virginiana,diospyros_virginiana,True
12568,22218.jpg,ulmus_parvifolia,crataegus_pruinosa,False
12569,34316.jpg,chamaecyparis_thyoides,chamaecyparis_thyoides,True
12570,86544.jpg,aesculus_pavi,aesculus_pavi,True
12571,18012.jpg,prunus_serotina,prunus_serotina,True
12572,7302.jpg,chamaecyparis_pisifera,chamaecyparis_pisifera,True
12573,51165.jpg,populus_deltoides,populus_deltoides,True
12574,5510.jpg,chionanthus_virginicus,chionanthus_virginicus,True
12575,31805.jpg,pinus_peucea,chamaecyparis_pisifera,False
12576,90466.jpg,ilex_opaca,ilex_opaca,True
12577,64048.jpg,catalpa_bignonioides,catalpa_bignonioides,True
12578,48770.jpg,fagus_grandifolia,fagus_grandifolia,True
12579,12462.jpg,taxodium_distichum,taxodium_distichum,True
12580,75696.jpg,ulmus_americana,ulmus_americana,True
12581,70690.jpg,amelanchier_canadensis,amelanchier_canadensis,True
12582,29678.jpg,chionanthus_virginicus,asimina_triloba,False
12583,53040.jpg,celtis_tenuifolia,celtis_tenuifolia,True
12584,79945.jpg,pinus_flexilis,pinus_flexilis,True
12585,26181.jpg,ulmus_americana,ulmus_rubra,False
12586,78117.jpg,magnolia_denudata,halesia_tetraptera,False
12587,23944.jpg,crataegus_pruinosa,platanus_acerifolia,False
12588,23173.jpg,chamaecyparis_thyoides,chamaecyparis_thyoides,True
12589,66007.jpg,stewartia_pseudocamellia,stewartia_pseudocamellia,True
12590,35908.jpg,tilia_cordata,tilia_tomentosa,False
12591,24000.jpg,prunus_serrulata,prunus_subhirtella,False
12592,88548.jpg,salix_nigra,salix_nigra,True
12593,15924.jpg,morus_rubra,morus_rubra,True
12594,52119.jpg,styrax_obassia,halesia_tetraptera,False
12595,36141.jpg,fagus_grandifolia,fagus_grandifolia,True
12596,65410.jpg,cornus_kousa,cornus_kousa,True
12597,62978.jpg,ulmus_parvifolia,ulmus_parvifolia,True
12598,34767.jpg,pinus_rigida,pinus_peucea,False
12599,59195.jpg,magnolia_acuminata,quercus_nigra,False
12600,54533.jpg,pinus_densiflora,pinus_densiflora,True
12601,60520.jpg,carpinus_betulus,carpinus_betulus,True
12602,67357.jpg,styrax_japonica,styrax_japonica,True
12603,3828.jpg,quercus_macrocarpa,quercus_macrocarpa,True
12604,78212.jpg,maclura_pomifera,maclura_pomifera,True
12605,40737.jpg,acer_campestre,acer_campestre,True
12606,86120.jpg,amelanchier_laevis,amelanchier_laevis,True
12607,15494.jpg,betula_jacqemontii,betula_jacqemontii,True
12608,74700.jpg,cercis_canadensis,cercis_canadensis,True
12609,58490.jpg,juglans_nigra,toona_sinensis,False
12610,46873.jpg,ostrya_virginiana,ostrya_virginiana,True
12611,77295.jpg,maclura_pomifera,maclura_pomifera,True
12612,12921.jpg,quercus_virginiana,quercus_virginiana,True
12613,22510.jpg,nyssa_sylvatica,chionanthus_retusus,False
12614,84578.jpg,quercus_imbricaria,quercus_imbricaria,True
12615,79105.jpg,styrax_japonica,styrax_japonica,True
12616,50043.jpg,pinus_koraiensis,pinus_nigra,False
12617,89523.jpg,morus_alba,morus_alba,True
12618,64966.jpg,salix_nigra,salix_caroliniana,False
12619,64311.jpg,chionanthus_retusus,chionanthus_retusus,True
12620,79887.jpg,ostrya_virginiana,ostrya_virginiana,True
12621,61232.jpg,populus_grandidentata,populus_grandidentata,True
12622,15968.jpg,populus_deltoides,populus_deltoides,True
12623,13636.jpg,quercus_shumardii,quercus_shumardii,True
12624,67707.jpg,crataegus_pruinosa,amelanchier_laevis,False
12625,83825.jpg,betula_lenta,betula_lenta,True
12626,87584.jpg,amelanchier_arborea,amelanchier_arborea,True
12627,66602.jpg,zelkova_serrata,quercus_michauxii,False
12628,36849.jpg,pinus_parviflora,pinus_koraiensis,False
12629,92957.jpg,catalpa_speciosa,catalpa_speciosa,True
12630,33667.jpg,crataegus_crus-galli,crataegus_crus-galli,True
12631,73000.jpg,populus_deltoides,populus_deltoides,True
12632,48191.jpg,acer_pseudoplatanus,acer_pseudoplatanus,True
12633,65419.jpg,tsuga_canadensis,tsuga_canadensis,True
12634,79369.jpg,acer_campestre,acer_campestre,True
12635,87720.jpg,malus_baccata,malus_baccata,True
12636,20222.jpg,amelanchier_laevis,amelanchier_laevis,True
12637,74800.jpg,amelanchier_laevis,amelanchier_laevis,True
12638,10344.jpg,castanea_dentata,castanea_dentata,True
12639,19275.jpg,larix_decidua,larix_decidua,True
12640,32206.jpg,pinus_pungens,pinus_pungens,True
12641,53434.jpg,malus_floribunda,morus_alba,False
12642,29646.jpg,crataegus_crus-galli,crataegus_crus-galli,True
12643,86279.jpg,ptelea_trifoliata,ptelea_trifoliata,True
12644,43633.jpg,malus_hupehensis,malus_hupehensis,True
12645,48516.jpg,ilex_opaca,ilex_opaca,True
12646,71628.jpg,magnolia_stellata,magnolia_stellata,True
12647,5572.jpg,albizia_julibrissin,albizia_julibrissin,True
12648,43202.jpg,pinus_pungens,pinus_peucea,False
12649,4048.jpg,populus_deltoides,populus_deltoides,True
12650,82469.jpg,cercidiphyllum_japonicum,cercidiphyllum_japonicum,True
12651,68448.jpg,betula_jacqemontii,platanus_occidentalis,False
12652,32755.jpg,betula_nigra,betula_nigra,True
12653,93753.jpg,betula_lenta,betula_lenta,True
12654,40670.jpg,ulmus_rubra,ulmus_rubra,True
12655,29581.jpg,pinus_taeda,pinus_taeda,True
12656,57310.jpg,cercis_canadensis,cercis_canadensis,True
12657,73728.jpg,magnolia_tripetala,magnolia_tripetala,True
12658,5130.jpg,magnolia_acuminata,magnolia_acuminata,True
12659,8088.jpg,magnolia_macrophylla,magnolia_macrophylla,True
12660,93169.jpg,zelkova_serrata,quercus_michauxii,False
12661,86800.jpg,quercus_montana,quercus_montana,True
12662,82364.jpg,pinus_resinosa,pinus_pungens,False
12663,82079.jpg,salix_babylonica,salix_babylonica,True
12664,46778.jpg,pinus_echinata,pinus_bungeana,False
12665,51482.jpg,ulmus_americana,ulmus_americana,True
12666,48941.jpg,tilia_americana,tilia_americana,True
12667,42434.jpg,quercus_coccinea,quercus_coccinea,True
12668,29394.jpg,pinus_resinosa,pinus_pungens,False
12669,85500.jpg,magnolia_tripetala,magnolia_tripetala,True
12670,35682.jpg,acer_pseudoplatanus,acer_pseudoplatanus,True
12671,40660.jpg,crataegus_laevigata,crataegus_laevigata,True
12672,34557.jpg,betula_alleghaniensis,betula_alleghaniensis,True
12673,58932.jpg,crataegus_crus-galli,crataegus_crus-galli,True
12674,74606.jpg,crataegus_viridis,stewartia_pseudocamellia,False
12675,27727.jpg,zelkova_serrata,zelkova_serrata,True
12676,65453.jpg,pinus_peucea,pinus_peucea,True
12677,56687.jpg,prunus_pensylvanica,prunus_pensylvanica,True
12678,13146.jpg,populus_deltoides,populus_deltoides,True
12679,83460.jpg,crataegus_crus-galli,crataegus_crus-galli,True
12680,89666.jpg,celtis_tenuifolia,celtis_tenuifolia,True
12681,91284.jpg,zelkova_serrata,zelkova_serrata,True
12682,91873.jpg,carya_cordiformis,carya_cordiformis,True
12683,87459.jpg,nyssa_sylvatica,nyssa_sylvatica,True
12684,81636.jpg,pinus_virginiana,pinus_virginiana,True
12685,37362.jpg,ilex_opaca,ilex_opaca,True
12686,83074.jpg,quercus_nigra,quercus_nigra,True
12687,20608.jpg,crataegus_pruinosa,crataegus_pruinosa,True
12688,71486.jpg,quercus_cerris,quercus_cerris,True
12689,84451.jpg,fagus_grandifolia,fagus_grandifolia,True
12690,69647.jpg,pinus_koraiensis,pinus_taeda,False
12691,7938.jpg,juglans_cinerea,juglans_cinerea,True
12692,51280.jpg,carya_ovata,carya_ovata,True
12693,22759.jpg,crataegus_viridis,crataegus_viridis,True
12694,57065.jpg,amelanchier_arborea,amelanchier_arborea,True
12695,11174.jpg,betula_lenta,betula_lenta,True
12696,2407.jpg,chionanthus_virginicus,chionanthus_virginicus,True
12697,92304.jpg,carya_cordiformis,carya_cordiformis,True
12698,59818.jpg,sassafras_albidum,sassafras_albidum,True
12699,19927.jpg,sassafras_albidum,sassafras_albidum,True
12700,66827.jpg,juglans_nigra,carya_cordiformis,False
12701,13257.jpg,maclura_pomifera,maclura_pomifera,True
12702,9668.jpg,diospyros_virginiana,diospyros_virginiana,True
12703,28950.jpg,pinus_bungeana,pinus_bungeana,True
12704,35342.jpg,quercus_imbricaria,quercus_imbricaria,True
12705,50676.jpg,pinus_nigra,pinus_nigra,True
12706,1226.jpg,quercus_velutina,quercus_velutina,True
12707,67332.jpg,pinus_rigida,pinus_rigida,True
12708,38266.jpg,salix_matsudana,salix_matsudana,True
12709,2601.jpg,celtis_tenuifolia,celtis_tenuifolia,True
12710,27046.jpg,quercus_coccinea,quercus_coccinea,True
12711,8663.jpg,pinus_rigida,pinus_rigida,True
12712,54155.jpg,fraxinus_nigra,fraxinus_nigra,True
12713,54378.jpg,pinus_thunbergii,pinus_thunbergii,True
12714,52887.jpg,pinus_peucea,pinus_peucea,True
12715,37376.jpg,quercus_rubra,quercus_rubra,True
12716,4068.jpg,ulmus_procera,ulmus_procera,True
12717,38957.jpg,oxydendrum_arboreum,oxydendrum_arboreum,True
12718,82149.jpg,populus_tremuloides,carpinus_caroliniana,False
12719,37564.jpg,pinus_echinata,pinus_densiflora,False
12720,56428.jpg,salix_nigra,salix_nigra,True
12721,89393.jpg,catalpa_bignonioides,catalpa_speciosa,False
12722,33175.jpg,carpinus_betulus,carpinus_betulus,True
12723,2721.jpg,malus_floribunda,malus_floribunda,True
12724,22427.jpg,juglans_cinerea,juglans_cinerea,True
12725,89464.jpg,cercis_canadensis,cercis_canadensis,True
12726,65994.jpg,crataegus_viridis,crataegus_viridis,True
12727,1334.jpg,populus_tremuloides,populus_tremuloides,True
12728,15807.jpg,quercus_phellos,quercus_phellos,True
12729,17698.jpg,pinus_flexilis,pinus_flexilis,True
12730,67590.jpg,amelanchier_arborea,amelanchier_arborea,True
12731,65047.jpg,ostrya_virginiana,ostrya_virginiana,True
12732,45378.jpg,tilia_cordata,tilia_cordata,True
12733,94278.jpg,castanea_dentata,castanea_dentata,True
12734,93564.jpg,pyrus_calleryana,pyrus_calleryana,True
12735,73165.jpg,morus_rubra,morus_rubra,True
12736,18856.jpg,pinus_echinata,pinus_sylvestris,False
12737,1740.jpg,malus_baccata,malus_baccata,True
12738,31771.jpg,juglans_nigra,juglans_nigra,True
12739,66124.jpg,phellodendron_amurense,phellodendron_amurense,True
12740,93208.jpg,maclura_pomifera,maclura_pomifera,True
12741,74779.jpg,platanus_occidentalis,platanus_occidentalis,True
12742,85005.jpg,picea_orientalis,picea_orientalis,True
12743,13648.jpg,fagus_grandifolia,fagus_grandifolia,True
12744,31189.jpg,acer_griseum,acer_griseum,True
12745,11697.jpg,koelreuteria_paniculata,koelreuteria_paniculata,True
12746,81318.jpg,gymnocladus_dioicus,gymnocladus_dioicus,True
12747,20280.jpg,cryptomeria_japonica,cryptomeria_japonica,True
12748,78163.jpg,liquidambar_styraciflua,liquidambar_styraciflua,True
12749,60097.jpg,juglans_nigra,juglans_nigra,True
12750,26851.jpg,salix_nigra,salix_nigra,True
12751,52896.jpg,pyrus_calleryana,pyrus_calleryana,True
12752,18108.jpg,quercus_imbricaria,quercus_imbricaria,True
12753,94253.jpg,diospyros_virginiana,chionanthus_virginicus,False
12754,672.jpg,catalpa_speciosa,catalpa_speciosa,True
12755,74144.jpg,phellodendron_amurense,phellodendron_amurense,True
12756,8392.jpg,quercus_falcata,quercus_falcata,True
12757,77534.jpg,betula_jacqemontii,betula_jacqemontii,True
12758,80716.jpg,chionanthus_retusus,chionanthus_retusus,True
12759,18926.jpg,acer_campestre,acer_campestre,True
12760,52708.jpg,morus_alba,tilia_tomentosa,False
12761,81529.jpg,nyssa_sylvatica,quercus_nigra,False
12762,60129.jpg,pinus_strobus,pinus_rigida,False
12763,45212.jpg,ulmus_pumila,ulmus_pumila,True
12764,34425.jpg,acer_pseudoplatanus,acer_pseudoplatanus,True
12765,89210.jpg,acer_pensylvanicum,acer_pensylvanicum,True
12766,64864.jpg,quercus_muehlenbergii,quercus_muehlenbergii,True
12767,62672.jpg,ailanthus_altissima,ailanthus_altissima,True
12768,54821.jpg,prunus_serotina,prunus_serotina,True
12769,59406.jpg,quercus_stellata,quercus_stellata,True
12770,13818.jpg,ilex_opaca,ilex_opaca,True
12771,39316.jpg,quercus_velutina,quercus_shumardii,False
12772,59151.jpg,platanus_occidentalis,platanus_occidentalis,True
12773,52418.jpg,quercus_coccinea,quercus_coccinea,True
12774,74836.jpg,pinus_bungeana,pinus_bungeana,True
12775,30973.jpg,betula_populifolia,betula_populifolia,True
12776,5988.jpg,pinus_pungens,pinus_pungens,True
12777,30391.jpg,tsuga_canadensis,cedrus_libani,False
12778,63798.jpg,betula_jacqemontii,betula_jacqemontii,True
12779,49578.jpg,betula_nigra,betula_nigra,True
12780,54828.jpg,aesculus_glabra,aesculus_pavi,False
12781,18776.jpg,ulmus_parvifolia,ulmus_parvifolia,True
12782,63986.jpg,magnolia_stellata,magnolia_stellata,True
12783,11928.jpg,phellodendron_amurense,phellodendron_amurense,True
12784,37684.jpg,fraxinus_pennsylvanica,fraxinus_pennsylvanica,True
12785,7863.jpg,pinus_bungeana,pinus_echinata,False
12786,183.jpg,quercus_stellata,quercus_stellata,True
12787,69669.jpg,prunus_sargentii,prunus_sargentii,True
12788,89433.jpg,amelanchier_laevis,amelanchier_laevis,True
12789,51965.jpg,carya_glabra,carya_glabra,True
12790,50007.jpg,pinus_peucea,pinus_pungens,False
12791,66198.jpg,platanus_occidentalis,platanus_occidentalis,True
12792,18947.jpg,quercus_stellata,quercus_stellata,True
12793,39225.jpg,chionanthus_virginicus,chionanthus_virginicus,True
12794,62636.jpg,gymnocladus_dioicus,gymnocladus_dioicus,True
12795,60099.jpg,juglans_nigra,juglans_nigra,True
12796,9906.jpg,tilia_americana,tilia_americana,True
12797,62448.jpg,prunus_yedoensis,prunus_yedoensis,True
12798,81363.jpg,quercus_muehlenbergii,quercus_muehlenbergii,True
12799,4718.jpg,styrax_japonica,styrax_japonica,True
12800,57878.jpg,asimina_triloba,asimina_triloba,True
12801,70966.jpg,quercus_cerris,quercus_cerris,True
12802,69432.jpg,maclura_pomifera,maclura_pomifera,True
12803,71125.jpg,quercus_macrocarpa,quercus_macrocarpa,True
12804,58990.jpg,aesculus_pavi,aesculus_pavi,True
12805,81577.jpg,albizia_julibrissin,albizia_julibrissin,True
12806,22751.jpg,quercus_muehlenbergii,quercus_muehlenbergii,True
12807,18348.jpg,catalpa_bignonioides,paulownia_tomentosa,False
12808,2299.jpg,paulownia_tomentosa,paulownia_tomentosa,True
12809,59030.jpg,salix_caroliniana,salix_babylonica,False
12810,70833.jpg,pinus_bungeana,pinus_bungeana,True
12811,67568.jpg,liquidambar_styraciflua,liquidambar_styraciflua,True
12812,2849.jpg,syringa_reticulata,syringa_reticulata,True
12813,62354.jpg,malus_coronaria,malus_coronaria,True
12814,18604.jpg,quercus_muehlenbergii,quercus_muehlenbergii,True
12815,51063.jpg,crataegus_pruinosa,crataegus_pruinosa,True
12816,64035.jpg,quercus_velutina,quercus_velutina,True
12817,67880.jpg,liquidambar_styraciflua,liquidambar_styraciflua,True
12818,89118.jpg,quercus_velutina,platanus_acerifolia,False
12819,70546.jpg,quercus_velutina,quercus_velutina,True
12820,54981.jpg,stewartia_pseudocamellia,stewartia_pseudocamellia,True
12821,92220.jpg,zelkova_serrata,zelkova_serrata,True
12822,83309.jpg,sassafras_albidum,nyssa_sylvatica,False
12823,76361.jpg,ptelea_trifoliata,ptelea_trifoliata,True
12824,745.jpg,cedrus_atlantica,cryptomeria_japonica,False
12825,335.jpg,ulmus_americana,ulmus_americana,True
12826,89109.jpg,salix_nigra,salix_nigra,True
12827,58793.jpg,catalpa_speciosa,catalpa_speciosa,True
12828,54688.jpg,malus_baccata,malus_baccata,True
12829,16762.jpg,catalpa_bignonioides,magnolia_acuminata,False
12830,78396.jpg,acer_saccharum,acer_saccharum,True
12831,17598.jpg,diospyros_virginiana,diospyros_virginiana,True
12832,75777.jpg,magnolia_macrophylla,magnolia_macrophylla,True
12833,63041.jpg,pinus_pungens,pinus_sylvestris,False
12834,77609.jpg,prunus_yedoensis,malus_baccata,False
12835,32878.jpg,ilex_opaca,ilex_opaca,True
12836,17488.jpg,betula_jacqemontii,morus_alba,False
12837,90569.jpg,ginkgo_biloba,ginkgo_biloba,True
12838,29234.jpg,quercus_marilandica,quercus_marilandica,True
12839,83995.jpg,magnolia_grandiflora,magnolia_grandiflora,True
12840,94315.jpg,carya_ovata,carya_ovata,True
12841,69840.jpg,acer_campestre,acer_campestre,True
12842,33289.jpg,acer_negundo,acer_negundo,True
12843,32898.jpg,aesculus_hippocastamon,aesculus_hippocastamon,True
12844,67478.jpg,ptelea_trifoliata,ptelea_trifoliata,True
12845,60320.jpg,prunus_pensylvanica,prunus_pensylvanica,True
12846,27517.jpg,cornus_florida,cornus_florida,True
12847,71131.jpg,carya_ovata,carya_ovata,True
12848,1401.jpg,tilia_cordata,tilia_cordata,True
12849,73480.jpg,chionanthus_retusus,chionanthus_retusus,True
12850,15901.jpg,styrax_japonica,styrax_japonica,True
12851,31512.jpg,pinus_flexilis,pinus_strobus,False
12852,25019.jpg,pinus_koraiensis,pinus_koraiensis,True
12853,59505.jpg,quercus_velutina,quercus_velutina,True
12854,76915.jpg,prunus_sargentii,quercus_muehlenbergii,False
12855,43181.jpg,taxodium_distichum,taxodium_distichum,True
12856,30770.jpg,juglans_cinerea,juglans_cinerea,True
12857,46760.jpg,quercus_robur,quercus_robur,True
12858,73590.jpg,quercus_macrocarpa,quercus_macrocarpa,True
12859,9939.jpg,magnolia_acuminata,magnolia_acuminata,True
12860,59698.jpg,pinus_resinosa,pinus_thunbergii,False
12861,32785.jpg,maclura_pomifera,maclura_pomifera,True
12862,75382.jpg,pinus_peucea,pinus_bungeana,False
12863,25768.jpg,prunus_subhirtella,prunus_subhirtella,True
12864,37875.jpg,platanus_acerifolia,platanus_acerifolia,True
12865,77881.jpg,betula_alleghaniensis,betula_alleghaniensis,True
12866,14212.jpg,acer_saccharum,acer_saccharum,True
12867,56809.jpg,tilia_tomentosa,tilia_tomentosa,True
12868,21465.jpg,malus_hupehensis,malus_hupehensis,True
12869,93684.jpg,ulmus_procera,ulmus_procera,True
12870,83091.jpg,zelkova_serrata,zelkova_serrata,True
12871,33545.jpg,acer_saccharinum,acer_saccharinum,True
12872,5184.jpg,magnolia_stellata,magnolia_tripetala,False
12873,17850.jpg,quercus_bicolor,quercus_bicolor,True
12874,38060.jpg,gymnocladus_dioicus,gymnocladus_dioicus,True
12875,71924.jpg,quercus_acutissima,quercus_acutissima,True
12876,20625.jpg,ginkgo_biloba,ginkgo_biloba,True
12877,72332.jpg,juniperus_virginiana,juniperus_virginiana,True
12878,12464.jpg,taxodium_distichum,taxodium_distichum,True
12879,65642.jpg,chionanthus_retusus,magnolia_acuminata,False
12880,24669.jpg,fraxinus_americana,fraxinus_americana,True
12881,36186.jpg,juglans_cinerea,juglans_cinerea,True
12882,32720.jpg,pinus_taeda,pinus_taeda,True
12883,24070.jpg,tilia_americana,tilia_americana,True
12884,13032.jpg,crataegus_viridis,crataegus_pruinosa,False
12885,56072.jpg,prunus_subhirtella,prunus_subhirtella,True
12886,66081.jpg,amelanchier_arborea,prunus_serotina,False
12887,47896.jpg,koelreuteria_paniculata,juglans_nigra,False
12888,47471.jpg,carya_glabra,carya_glabra,True
12889,75758.jpg,celtis_tenuifolia,celtis_tenuifolia,True
12890,6396.jpg,metasequoia_glyptostroboides,metasequoia_glyptostroboides,True
12891,59271.jpg,carya_tomentosa,carya_tomentosa,True
12892,90765.jpg,carya_ovata,carya_ovata,True
12893,4669.jpg,ptelea_trifoliata,ptelea_trifoliata,True
12894,62841.jpg,cornus_mas,cornus_mas,True
12895,89006.jpg,castanea_dentata,castanea_dentata,True
12896,56420.jpg,carpinus_betulus,carpinus_betulus,True
12897,44695.jpg,quercus_shumardii,quercus_shumardii,True
12898,44845.jpg,pinus_peucea,pinus_peucea,True
12899,40910.jpg,prunus_sargentii,betula_populifolia,False
12900,21877.jpg,ulmus_rubra,ulmus_rubra,True
12901,84389.jpg,ulmus_rubra,ulmus_rubra,True
12902,20605.jpg,crataegus_pruinosa,crataegus_pruinosa,True
12903,77907.jpg,asimina_triloba,diospyros_virginiana,False
12904,5059.jpg,quercus_stellata,quercus_stellata,True
12905,55304.jpg,quercus_shumardii,quercus_shumardii,True
12906,21702.jpg,ptelea_trifoliata,ptelea_trifoliata,True
12907,8763.jpg,pinus_densiflora,pinus_densiflora,True
12908,71494.jpg,aesculus_hippocastamon,aesculus_hippocastamon,True
